ID;Operation Type;Operation Date;Result;Valid;ECU ID;ECU;VIN;VAN;PIC;Archetype ID;tipo;Station Zone;Station;Plant;err_description;error_code;ecu_data_package_version;error_code;AN;VP;VCB;PAIS;GAMMA;CABINA;POWER;AXLES;TIPO AXLE;VERSION;TIPO VERSION;WHEELBASE;SUSPENSION;TIPO SUSPENSION;HANDRIVE;GEARBOX;MT;040 TWIN;RT;BRAKES;FDP;0;1;2;3;5;6;OK
12779860;ECU_COMPONENT_TEST;13/05/2020 7:35;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430592;V11744164;CA4AA3D1000376;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;0;;;;11744164;CA4AA3D1000376;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;1;;;;;;
12779885;ECU_COMPONENT_TEST;13/05/2020 7:37;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430592;V11744164;CA4AA3D1000376;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;1;;;;11744164;CA4AA3D1000376;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;1;;;;;
12780076;ECU_COMPONENT_TEST;13/05/2020 7:38;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430592;V11744164;CA4AA3D1000376;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11744164;CA4AA3D1000376;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12780209;ECU_COMPONENT_TEST;13/05/2020 8:00;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430678;V11738396;CA4AA3D1000337;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;0;;;;11738396;CA4AA3D1000337;CA4AA3D1;SPAIN;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;1;;;;;;
12780238;ECU_COMPONENT_TEST;13/05/2020 8:02;NOK (10);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430702;V11750742;CA4AA3D1000452;5802713014;S-WAY NP;MADRID - REVISIONE 410;EOL-3082;Madrid;7;;;;11750742;CA4AA3D1000452;CA4AA3D1;SPAIN;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12780257;ECU_COMPONENT_TEST;13/05/2020 8:02;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430678;V11738396;CA4AA3D1000337;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11738396;CA4AA3D1000337;CA4AA3D1;SPAIN;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12780555;ECU_COMPONENT_TEST;13/05/2020 8:21;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C430755;V11759547;AA8AA4D1000667;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11759547;AA8AA4D1000667;AA8AA4D1;FRANCE;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12780566;ECU_COMPONENT_TEST;13/05/2020 8:27;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZLC430583;V11740885;CA4AA3D1000389;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;6;;;;11740885;CA4AA3D1000389;CA4AA3D1;POLAND;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;1;
12780626;ECU_COMPONENT_TEST;13/05/2020 8:32;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZLC430583;V11740885;CA4AA3D1000389;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11740885;CA4AA3D1000389;CA4AA3D1;POLAND;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12780845;ECU_COMPONENT_TEST;13/05/2020 8:49;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430591;V11744149;CA4AA3D1000376;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11744149;CA4AA3D1000376;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12781015;ECU_COMPONENT_TEST;13/05/2020 9:08;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJME62RVZ0C430848;V11758113;AE8DD8D1000003;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;0;;;;11758113;AE8DD8D1000003;AE8DD8D1;ITALY;A;AS-SX;510 C13;6X2P;2;CABINAT;3;4800;FP;2;SX;12TX 2420 TD;26T;STER;SR;DIS-DIS;AF6Y;1;;;;;;
12781108;ECU_COMPONENT_TEST;13/05/2020 9:08;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZLC430582;V11740880;CA4AA3D1000389;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11740880;CA4AA3D1000389;CA4AA3D1;POLAND;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12781111;ECU_COMPONENT_TEST;13/05/2020 9:10;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJME62RVZ0C430848;V11758113;AE8DD8D1000003;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11758113;AE8DD8D1000003;AE8DD8D1;ITALY;A;AS-SX;510 C13;6X2P;2;CABINAT;3;4800;FP;2;SX;12TX 2420 TD;26T;STER;SR;DIS-DIS;AF6Y;;;;;;;1
12781219;ECU_COMPONENT_TEST;13/05/2020 9:22;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430703;V11750747;CA4AA3D1000452;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11750747;CA4AA3D1000452;CA4AA3D1;SPAIN;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12781222;ECU_COMPONENT_TEST;13/05/2020 9:02;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RU60C429130;V11741179;WE7FUWD1000011;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11741179;WE7FUWD1000011;WE7FUWD1;ITALY;W;AS-EV;480 C11;6X2P;2;CM;5;5700;FP;2;SX;12TX 2210 TD;26;STER;SR;DIS-DIS;A46Y;;;;;;;1
12781954;ECU_COMPONENT_TEST;13/05/2020 10:43;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430878;V11759527;CA4AA3D1000337;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11759527;CA4AA3D1000337;CA4AA3D1;SPAIN;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12782403;ECU_COMPONENT_TEST;13/05/2020 11:29;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430876;V11759520;CA4AA3D1000337;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;6;;;;11759520;CA4AA3D1000337;CA4AA3D1;SPAIN;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;1;
12782474;ECU_COMPONENT_TEST;13/05/2020 11:40;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430876;V11759520;CA4AA3D1000337;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11759520;CA4AA3D1000337;CA4AA3D1;SPAIN;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12782827;ECU_COMPONENT_TEST;13/05/2020 12:03;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMA62APZ0C430179;V11723924;BC3AD6D1000004;5802713010;S-WAY DIESEL;MADRID - REVISIONE (1st level EDC);EOL-3026;Madrid;7;;;;11723924;BC3AD6D1000004;BC3AD6D1;SWISS;B;AD-SX;360 C9;4X2;1;CABINAT;3;4200;P;1;SX;12TX 1810 TD;18-20T;NO ADD;SR;DIS-DIS;BF4C;;;;;;;1
12782829;ECU_COMPONENT_TEST;13/05/2020 12:05;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMA62APZ0C430179;V11723924;BC3AD6D1000004;5802713010;S-WAY DIESEL;MADRID - REVISIONE (1st level EDC);EOL-3026;Madrid;7;;;;11723924;BC3AD6D1000004;BC3AD6D1;SWISS;B;AD-SX;360 C9;4X2;1;CABINAT;3;4200;P;1;SX;12TX 1810 TD;18-20T;NO ADD;SR;DIS-DIS;BF4C;;;;;;;1
12782831;ECU_COMPONENT_TEST;13/05/2020 12:05;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMA62APZ0C430179;V11723924;BC3AD6D1000004;5802713010;S-WAY DIESEL;MADRID - REVISIONE (1st level EDC);EOL-3026;Madrid;0;;;;11723924;BC3AD6D1000004;BC3AD6D1;SWISS;B;AD-SX;360 C9;4X2;1;CABINAT;3;4200;P;1;SX;12TX 1810 TD;18-20T;NO ADD;SR;DIS-DIS;BF4C;1;;;;;;
12782947;ECU_COMPONENT_TEST;13/05/2020 12:14;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMA62APZ0C430179;V11723924;BC3AD6D1000004;5802713010;S-WAY DIESEL;MADRID - REVISIONE (1st level EDC);EOL-3026;Madrid;7;;;;11723924;BC3AD6D1000004;BC3AD6D1;SWISS;B;AD-SX;360 C9;4X2;1;CABINAT;3;4200;P;1;SX;12TX 1810 TD;18-20T;NO ADD;SR;DIS-DIS;BF4C;;;;;;;1
12783037;ECU_COMPONENT_TEST;13/05/2020 12:25;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMJ63LU90C430530;V11759922;WSAE16C1000007;5802297246;EVO X-WAY;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11759922;WSAE16C1000007;WSAE16C1;ITALY;W;AS-EV;510 C13;8X2 2+2;6;CABINAT;3;4800;P;1;SX;12TX 2420 TD;32;STER;SR;DIS-DIS;A58Y;;;;;;;1
12783074;ECU_COMPONENT_TEST;13/05/2020 12:05;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RN30C430664;V11733342;QE2E18E1000032;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3034;Madrid;7;;;;11733342;QE2E18E1000032;QE2E18E1;ITALY;Q;AD-EV;330 C9;6X2P;2;CABINAT;3;4800;P;1;SX;AUTOMAT;26;STER;SR;DIS-DIS;B26Y;;;;;;;1
12783142;ECU_COMPONENT_TEST;13/05/2020 12:36;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C430904;V04353889;AA8AA4D1PA0017;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3034;Madrid;7;;;;4353889;AA8AA4D1PA0017;AA8AA4D1;PORTUGAL;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12783177;ECU_COMPONENT_TEST;13/05/2020 12:40;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C430904;V04353889;AA8AA4D1PA0017;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3034;Madrid;7;;;;4353889;AA8AA4D1PA0017;AA8AA4D1;PORTUGAL;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12783334;ECU_COMPONENT_TEST;13/05/2020 12:47;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430673;V11735040;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11735040;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12783378;ECU_COMPONENT_TEST;13/05/2020 12:56;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430567;V11735013;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;6;;;;11735013;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;1;
12783419;ECU_COMPONENT_TEST;13/05/2020 13:00;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430567;V11735013;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;6;;;;11735013;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;1;
12783439;ECU_COMPONENT_TEST;13/05/2020 13:04;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430567;V11735013;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11735013;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12783703;ECU_COMPONENT_TEST;13/05/2020 13:26;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430702;V11750742;CA4AA3D1000452;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11750742;CA4AA3D1000452;CA4AA3D1;SPAIN;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12783763;ECU_COMPONENT_TEST;13/05/2020 13:29;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RN20C430302;V11727839;QE2E18E1000030;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11727839;QE2E18E1000030;QE2E18E1;ITALY;Q;AD-EV;330 C9;6X2P;2;CABINAT;3;4800;P;1;SX;AUTOMAT;26;STER;SR;DIS-DIS;B26Y;;;;;;;1
12784154;ECU_COMPONENT_TEST;13/05/2020 15:25;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430565;V11735003;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;1;;;;11735003;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;1;;;;;
12784186;ECU_COMPONENT_TEST;13/05/2020 15:26;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430565;V11735003;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;6;;;;11735003;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;1;
12784229;ECU_COMPONENT_TEST;13/05/2020 15:29;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430565;V11735003;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;6;;;;11735003;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;1;
12784327;ECU_COMPONENT_TEST;13/05/2020 15:35;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZLC430589;V11742141;CA4AA3D1000364;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11742141;CA4AA3D1000364;CA4AA3D1;POLAND;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12784487;ECU_COMPONENT_TEST;13/05/2020 15:51;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C430716;V11751723;AA8AA3D1000110;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11751723;AA8AA3D1000110;AA8AA3D1;TURKEY;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3650;P;1;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12784684;ECU_COMPONENT_TEST;13/05/2020 16:05;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430875;V11759518;CA4AA3D1000337;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11759518;CA4AA3D1000337;CA4AA3D1;SPAIN;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12784745;ECU_COMPONENT_TEST;13/05/2020 16:15;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJME62RVZ0C430961;V11758116;AE8DDCD1000005;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11758116;AE8DDCD1000005;AE8DDCD1;ITALY;A;AS-SX;510 C13;6X2P;2;CABINAT;3;6050;FP;2;SX;12TX 2420 TD;26T;STER;SR;DIS-DIS;AF6Y;;;;;;;1
12784939;ECU_COMPONENT_TEST;13/05/2020 16:32;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430872;V11759299;AA7BA4D1000080;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11759299;AA7BA4D1000080;AA7BA4D1;GERMANY;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12785438;ECU_COMPONENT_TEST;13/05/2020 16:30;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJME62RN90C430555;V11729156;QE2E17E1000039;5802109393;EVO DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11729156;QE2E17E1000039;QE2E17E1;ITALY;Q;AD-EV;330 C9;6X2P;2;CABINAT;3;4500;P;1;SX;AUTOMAT;26;STER;SR;DIS-DIS;B26Y;;;;;;;1
12785519;ECU_COMPONENT_TEST;13/05/2020 17:14;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430566;V11735011;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11735011;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12785630;ECU_COMPONENT_TEST;13/05/2020 17:29;NOK (20);1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMA62AP20C430439;V11734106;GA3T13B1000014;5802297246;EVO X-WAY;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;0;;;;11734106;GA3T13B1000014;GA3T13B1;ITALY;G;AD-EV;360 C9;4X2;1;CABINAT;3;3800;MEC;3;SX;16S 1820 TO;18-20TN;NO ADD;HR;DIS-DIS;D24C;1;;;;;;
12785734;ECU_COMPONENT_TEST;13/05/2020 17:30;OK;1 OK;471;MULTIPLEXER BCM_HIMUX CONTINENTAL;WJMA62AP20C430439;V11734106;GA3T13B1000014;5802297246;EVO X-WAY;MADRID - ATS SENSOR TEST;EOL-3051;Madrid;7;;;;11734106;GA3T13B1000014;GA3T13B1;ITALY;G;AD-EV;360 C9;4X2;1;CABINAT;3;3800;MEC;3;SX;16S 1820 TO;18-20TN;NO ADD;HR;DIS-DIS;D24C;;;;;;;1
12785973;ECU_COMPONENT_TEST;13/05/2020 17:42;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430813;V11749881;AA7AA4D1000502;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;6;;;;11749881;AA7AA4D1000502;AA7AA4D1;CZECH REPUBLIC;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;1;
12785984;ECU_COMPONENT_TEST;13/05/2020 17:47;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430568;V11735017;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;6;;;;11735017;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;1;
12785986;ECU_COMPONENT_TEST;13/05/2020 17:49;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430813;V11749881;AA7AA4D1000502;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11749881;AA7AA4D1000502;AA7AA4D1;CZECH REPUBLIC;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12785999;ECU_COMPONENT_TEST;13/05/2020 17:51;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430568;V11735017;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;1;;;;11735017;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;1;;;;;
12786035;ECU_COMPONENT_TEST;13/05/2020 17:53;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMMG2ATZ0C430568;V11735017;CA4AA3D1000310;5802713014;S-WAY NP;MADRID - ATS SENSOR TEST;EOL-3033;Madrid;7;;;;11735017;CA4AA3D1000310;CA4AA3D1;ITALY;C;AS-SX;460C13G;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2010 TO;18-20T;NO ADD;SR;DIS-DIS;AG4T;;;;;;;1
12786066;ECU_COMPONENT_TEST;13/05/2020 17:53;OK;1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AUZ0C430813;V11749881;AA7AA4D1000502;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11749881;AA7AA4D1000502;AA7AA4D1;CZECH REPUBLIC;A;AS-SX;480 C11;4X2;1;TRATTOR;1;3800;P;1;SX;12TX 2210 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12786255;ECU_COMPONENT_TEST;13/05/2020 18:19;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C430790;V11730664;AA8BA4D1000096;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;7;;;;11730664;AA8BA4D1000096;AA8BA4D1;GERMANY;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;;;;;;;1
12786266;ECU_COMPONENT_TEST;13/05/2020 18:22;NOK (20);1 OK;510;MULTIPLEXER BCM_IMMO_HIMUX CONTINENTAL;WJMM62AVZ0C430790;V11730664;AA8BA4D1000096;5802713010;S-WAY DIESEL;MADRID - ATS SENSOR TEST;EOL-3031;Madrid;0;;;;11730664;AA8BA4D1000096;AA8BA4D1;GERMANY;A;AS-SX;510 C13;4X2;1;TRATTOR;1;3800;FP;2;SX;12TX 2420 TD;18-20T;NO ADD;SR;DIS-DIS;AF4T;1;;;;;;
